id,uuid,user_id,created_at,url,image_url,description,oauth_application_id,place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
104484170,1e0be594-e6c8-4c37-9f24-5ecdd4233eb7,182167,2022-01-06 22:44:03 +0100,https://www.inaturalist.org/observations/104484170,https://inaturalist-open-data.s3.amazonaws.com/photos/175081225/medium.jpeg,,,Jackson Park - Wooded Island - Bobolink Meadow,Chestnut-sided Warbler,Setophaga pensylvanica,Chestnut-sided Warbler,Aves,145239
198141355,1aa0b0fa-5be4-4851-ad49-d6ea176f9a94,6885887,2024-02-01 17:30:38 +0100,https://www.inaturalist.org/observations/198141355,https://static.inaturalist.org/photos/349160272/medium.jpeg,,2,"Albany Park, Chicago, IL, USA",Cooper's Hawk,Astur cooperii,Cooper's Hawk,Aves,1579017
154452126,d093053d-44be-40a2-bdde-d65dfaa1c4c5,462579,2023-04-11 20:12:25 +0200,https://www.inaturalist.org/observations/154452126,https://static.inaturalist.org/photos/266875479/medium.jpg,,3,"McKinley (William) Park, Chicago, IL, US",Hairy Woodpecker,Dryobates villosus,Hairy Woodpecker,Aves,792990
32192896,92a76c69-9665-481b-85d0-38d790e3b3c6,1005173,2019-09-06 02:26:14 +0200,https://www.inaturalist.org/observations/32192896,https://inaturalist-open-data.s3.amazonaws.com/photos/50468823/medium.jpg,,3,"Ping Tom Memorial Park, Chicago, IL, US",Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111
265818215,bacc58c3-997a-4ccc-9448-68b564179854,8865065,2025-03-18 13:30:36 +0100,https://www.inaturalist.org/observations/265818215,https://inaturalist-open-data.s3.amazonaws.com/photos/477532849/medium.jpg,,3,"Clark (Richard) Park, Chicago, IL, US",American Robin,Turdus migratorius,American Robin,Aves,12727
115998290,e6e5a0ce-bb50-4533-999f-b6cb64e32bda,182167,2022-05-08 01:54:36 +0200,https://www.inaturalist.org/observations/115998290,https://inaturalist-open-data.s3.amazonaws.com/photos/195777048/medium.jpeg,,,Jackson Park - Wooded Island - Bobolink Meadow,Lincoln's Sparrow,Melospiza lincolnii,Lincoln's Sparrow,Aves,9092
42978228,f2772f25-2e9e-4b99-8b69-38d0f90623ce,1928743,2020-04-23 20:41:04 +0200,https://www.inaturalist.org/observations/42978228,https://inaturalist-open-data.s3.amazonaws.com/photos/68242151/medium.jpeg,,,"West Ridge, Chicago, IL, USA",American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
137368228,89e59714-911a-4f12-99a2-4d92cb7db080,462579,2022-10-03 04:21:18 +0200,https://www.inaturalist.org/observations/137368228,https://static.inaturalist.org/photos/234600344/medium.jpg,,3,"McKinley (William) Park, Chicago, IL, US",Blue-headed Vireo,Vireo solitarius,Blue-headed Vireo,Aves,17402
86879767,9e10988c-2d50-4a69-8f61-ec9373b6f812,4348796,2021-07-13 19:43:50 +0200,https://www.inaturalist.org/observations/86879767,https://inaturalist-open-data.s3.amazonaws.com/photos/146239242/medium.jpg,,3,"Navy Pier, IL, US",Ring-billed Gull,Larus delawarensis,Ring-billed Gull,Aves,4364
12619226,3a8c6217-1d62-4925-a8ec-025567a2bbf3,116788,2018-05-20 00:27:50 +0200,https://www.inaturalist.org/observations/12619226,https://inaturalist-open-data.s3.amazonaws.com/photos/18238668/medium.jpeg,,,"South Side, Chicago, IL, USA",White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
130965249,c082b197-f0fd-4300-95f5-78e8df8a5757,4229911,2022-08-15 20:10:41 +0200,https://www.inaturalist.org/observations/130965249,https://static.inaturalist.org/photos/222798967/medium.jpeg,,,"Chicago Loop, Chicago, IL, USA",Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,43111
73847158,b5cee718-74de-4725-8d99-c75684062f85,4101209,2021-04-13 17:24:51 +0200,https://www.inaturalist.org/observations/73847158,https://inaturalist-open-data.s3.amazonaws.com/photos/120621416/medium.jpeg,,2,"Albany Park, Chicago, IL, USA",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
162249855,9ebedf73-2f68-4168-b844-42a5aafc2d1b,1161656,2023-05-18 06:40:34 +0200,https://www.inaturalist.org/observations/162249855,https://inaturalist-open-data.s3.amazonaws.com/photos/280533799/medium.jpg,,3,"West Ridge Nature Preserve, Chicago, IL, US",,Empidonax,Empidonax Flycatchers,Aves,16597
272555716,96ccd868-cb9f-419d-8222-515b21129f32,8865065,2025-04-24 00:51:51 +0200,https://www.inaturalist.org/observations/272555716,https://inaturalist-open-data.s3.amazonaws.com/photos/490352461/medium.jpg,,843,"N Rockwell St, Chicago, IL, US",Common Grackle,Quiscalus quiscula,Common Grackle,Aves,9602
125808798,31bf4d50-34da-4b9b-9791-d06a8d9cba5b,4708100,2022-07-11 19:31:54 +0200,https://www.inaturalist.org/observations/125808798,https://static.inaturalist.org/photos/213390725/medium.jpg,,3,"Sydney R. Marovitz, Chicago, IL, US",Domestic Budgerigar,Melopsittacus undulatus domesticus,Domestic Budgerigar,Aves,507971
145550336,7ebebae9-dbdb-40cd-90ec-b28851e9b9bc,1755852,2023-01-01 04:03:06 +0100,https://www.inaturalist.org/observations/145550336,https://inaturalist-open-data.s3.amazonaws.com/photos/250004839/medium.jpg,,,"South Side, Chicago, IL, USA",Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Aves,10094
224668997,7da2c39c-99a4-473c-83cd-c590a667bfa5,4708100,2024-06-23 18:30:03 +0200,https://www.inaturalist.org/observations/224668997,https://static.inaturalist.org/photos/398221971/medium.jpg,,3,"Sydney R. Marovitz, Chicago, IL, US",Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
213838463,70a78700-22ad-42a4-924b-76283d5a5d29,290296,2024-05-06 01:13:16 +0200,https://www.inaturalist.org/observations/213838463,https://inaturalist-open-data.s3.amazonaws.com/photos/377920406/medium.jpeg,,,"Lincoln Park, Chicago, IL, USA",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
265600880,d97b48fc-57e0-44e8-b720-8af3cfcda83a,8865065,2025-03-16 21:36:38 +0100,https://www.inaturalist.org/observations/265600880,https://inaturalist-open-data.s3.amazonaws.com/photos/477100057/medium.jpg,,3,"Lincoln Park, Chicago, IL, US",House Sparrow,Passer domesticus,House Sparrow,Aves,13858
278145160,364e36cd-8a96-4809-8ba6-5965e5163006,7188237,2025-05-03 21:14:30 +0200,https://www.inaturalist.org/observations/278145160,https://inaturalist-open-data.s3.amazonaws.com/photos/499425817/medium.jpg,looks to have some type of fishhook going through its eye,3,"12th Street Beach, Chicago, IL, US",Canada Goose,Branta canadensis,Canada Goose,Aves,7089
164052151,f2911a46-206e-4547-a35e-3acce6858153,1085233,2023-05-27 21:14:55 +0200,https://www.inaturalist.org/observations/164052151,https://inaturalist-open-data.s3.amazonaws.com/photos/283806683/medium.jpg,,3,"Lincoln Park, Chicago, IL, US",Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,41663
102014601,72110178-fbf0-4ccb-b22a-5d837cb38290,182167,2021-11-27 17:47:11 +0100,https://www.inaturalist.org/observations/102014601,https://inaturalist-open-data.s3.amazonaws.com/photos/170452058/medium.jpg,,3,"Columbia Dr, Chicago, IL, US",American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
199281734,2c17a56d-c792-4be2-8cad-94ca9c64ed98,290296,2024-02-14 16:20:39 +0100,https://www.inaturalist.org/observations/199281734,https://inaturalist-open-data.s3.amazonaws.com/photos/351414881/medium.jpeg,,,"Lake View, Chicago, IL, USA",American Coot,Fulica americana,American Coot,Aves,473
33393128,69d92a81-1214-4928-b8b7-e7014ce8b97b,280601,2019-09-25 22:48:25 +0200,https://www.inaturalist.org/observations/33393128,https://inaturalist-open-data.s3.amazonaws.com/photos/52443682/medium.jpeg,Wooded Island/Bobolink Meadow area.,,"Jackson Park, Chicago, IL, USA",Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
193298696,2b33ca70-6e6b-4151-8e91-cb6d34b393fe,599784,2023-12-07 15:26:17 +0100,https://www.inaturalist.org/observations/193298696,https://inaturalist-open-data.s3.amazonaws.com/photos/339547038/medium.jpeg,,,"Lathrop Homes, Chicago, IL, USA",Ring-billed Gull,Larus delawarensis,Ring-billed Gull,Aves,4364
190727805,560ac544-1594-4501-8658-ec263d96d461,2164440,2023-11-11 23:48:28 +0100,https://www.inaturalist.org/observations/190727805,https://inaturalist-open-data.s3.amazonaws.com/photos/334418652/medium.jpeg,,,"South Side, Chicago, IL, USA",American Tree Sparrow,Spizelloides arborea,American Tree Sparrow,Aves,474210
130597705,a2a9a406-701d-41f9-81d0-df0adb851064,1506880,2022-08-13 09:01:26 +0200,https://www.inaturalist.org/observations/130597705,https://inaturalist-open-data.s3.amazonaws.com/photos/222126999/medium.jpeg,,2,"Chicago, IL 60622, USA",Mallard,Anas platyrhynchos,Mallard,Aves,6930
191286370,ef794611-7d7c-4b67-bfc2-12e0c61d833a,5556630,2023-11-17 18:57:58 +0100,https://www.inaturalist.org/observations/191286370,https://inaturalist-open-data.s3.amazonaws.com/photos/335534099/medium.jpeg,,,"Near South Side, Chicago, IL, USA",Kanadagans,Branta canadensis,Canada Goose,Aves,7089
74099145,1a43d452-7797-4a7a-a535-0025ca7af4be,917650,2021-04-16 03:14:21 +0200,https://www.inaturalist.org/observations/74099145,https://inaturalist-open-data.s3.amazonaws.com/photos/121066566/medium.jpeg,,,"Cook County, US-IL, US",Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
115265188,e9f59742-a3d9-418d-8f15-57b45cdb7017,3725287,2022-05-04 03:47:09 +0200,https://www.inaturalist.org/observations/115265188,https://static.inaturalist.org/photos/194565598/medium.jpeg,,,"Cook County, US-IL, US",Golden-winged Warbler,Vermivora chrysoptera,Golden-winged Warbler,Aves,9807
279191622,3c4202fb-fecf-40c0-8c8f-14ea8f29e03c,6946890,2025-05-07 12:58:24 +0200,https://www.inaturalist.org/observations/279191622,https://inaturalist-open-data.s3.amazonaws.com/photos/501340661/medium.jpeg,,2,"New Eastside, Chicago, IL, USA",Swainson's Thrush,Catharus ustulatus,Swainson's Thrush,Aves,12878
26917787,0a2791f0-f717-4958-a926-23df8d85ab85,238288,2019-06-13 17:22:42 +0200,https://www.inaturalist.org/observations/26917787,https://inaturalist-open-data.s3.amazonaws.com/photos/41827832/medium.jpeg,,,"West Rogers Park, Chicago, IL, USA",Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
274179236,408b03a1-1eca-4fa9-a583-ff2b0ef9a244,2153519,2025-04-26 23:58:02 +0200,https://www.inaturalist.org/observations/274179236,https://static.inaturalist.org/photos/492953652/medium.jpeg,,2,"Lake Shore & Stratford, Chicago, IL 60657, USA",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
17334093,5cf2ae50-d2fe-4e81-82e3-2698f46ee4f5,704781,2018-10-09 00:54:51 +0200,https://www.inaturalist.org/observations/17334093,https://inaturalist-open-data.s3.amazonaws.com/photos/26312519/medium.jpeg,,,"Lincoln Square, Chicago, IL, USA",Palm Warbler,Setophaga palmarum,Palm Warbler,Aves,145242
275773588,7490c394-0e6b-4d0f-95b7-b06eb750f030,8865065,2025-04-28 17:43:41 +0200,https://www.inaturalist.org/observations/275773588,https://inaturalist-open-data.s3.amazonaws.com/photos/495427558/medium.jpg,,843,"Chicago, IL, US",Common Grackle,Quiscalus quiscula,Common Grackle,Aves,9602
13778046,7b15878e-8fbc-429e-a9bf-47bf99a4d975,417180,2018-06-25 20:40:52 +0200,https://www.inaturalist.org/observations/13778046,https://static.inaturalist.org/photos/20316541/medium.jpeg,,2,"Cook County, US-IL, US",Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
209362411,984b73b2-b85d-4279-9130-676b2e9d877d,378120,2024-04-26 02:19:18 +0200,https://www.inaturalist.org/observations/209362411,https://inaturalist-open-data.s3.amazonaws.com/photos/370504450/medium.jpeg,,,West Ridge Nature Park,American Bittern,Botaurus lentiginosus,American Bittern,Aves,5034
41584156,ebb47fe6-fb78-41fa-85fb-1321c6612602,1928743,2020-04-07 06:32:42 +0200,https://www.inaturalist.org/observations/41584156,https://inaturalist-open-data.s3.amazonaws.com/photos/65977878/medium.jpeg,,,"Cook County, US-IL, US",Yellow-rumped Warbler,Setophaga coronata,Yellow-rumped Warbler,Aves,145245
212559104,d3bd459f-98ae-49c9-a13f-e703f408d294,1274600,2024-05-01 13:27:01 +0200,https://www.inaturalist.org/observations/212559104,https://static.inaturalist.org/photos/375629946/medium.jpg,Looks like it’s recovering from a window strike,3,"N Broadway, Chicago, IL, US",Magnolia Warbler,Setophaga magnolia,Magnolia Warbler,Aves,145235
204754550,8f761747-77d8-4b47-bb5e-6023996f2b0d,280601,2024-03-31 18:13:16 +0200,https://www.inaturalist.org/observations/204754550,https://inaturalist-open-data.s3.amazonaws.com/photos/361950909/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
318958565,066b9224-e655-469e-8452-7ddc188d3f67,645281,2025-10-05 21:12:34 +0200,https://www.inaturalist.org/observations/318958565,https://static.inaturalist.org/photos/576510968/medium.jpg,,,"Near South Side, Chicago, IL, USA",Canada Goose,Branta canadensis,Canada Goose,Aves,7089
34968904,1c6c708c-f814-47ad-86ea-49b0cc2456ba,788705,2019-10-27 18:35:26 +0100,https://www.inaturalist.org/observations/34968904,https://static.inaturalist.org/photos/55104017/medium.jpeg,,,"Cook County, IL, USA",American Avocet,Recurvirostra americana,American Avocet,Aves,4885
197243657,89fe9e27-fc3d-4d13-a542-5e609aa703a9,280601,2024-01-21 19:28:43 +0100,https://www.inaturalist.org/observations/197243657,https://inaturalist-open-data.s3.amazonaws.com/photos/347348043/medium.jpeg,Huge concentration of robins at the berry trees on each end of the east side of the Animal Bridge.,,"Jackson Park, Chicago, IL, USA",American Robin,Turdus migratorius,American Robin,Aves,12727
197411306,dfc43cc2-75ac-4573-bf4d-faa9109f6697,6885887,2024-01-23 22:19:25 +0100,https://www.inaturalist.org/observations/197411306,https://static.inaturalist.org/photos/347688902/medium.jpeg,,2,"Albany Park, Chicago, IL, USA",Cooper's Hawk,Astur cooperii,Cooper's Hawk,Aves,1579017
79941350,f2d1e327-f2f5-4f46-93aa-cdd96e8c8b60,735780,2021-05-23 16:10:58 +0200,https://www.inaturalist.org/observations/79941350,https://inaturalist-open-data.s3.amazonaws.com/photos/130976822/medium.jpeg,,,"Cook, Illinois, United States",Eastern Chipmunk,Tamias striatus,Eastern Chipmunk,Mammalia,46217
7478844,2266a470-1650-482f-8a1f-10196c0b5fd9,120747,2017-08-13 20:19:46 +0200,https://www.inaturalist.org/observations/7478844,https://inaturalist-open-data.s3.amazonaws.com/photos/9736398/medium.jpg,,3,"Rosehill Cemetery, Chicago, IL, US",Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
110368603,3b154f5b-23e9-44c3-999c-7c48e6cbd539,5279153,2022-04-04 06:09:46 +0200,https://www.inaturalist.org/observations/110368603,https://inaturalist-open-data.s3.amazonaws.com/photos/186172296/medium.jpg,,,"O'Hare, Chicago, IL, USA",White-tailed Deer,Odocoileus virginianus,White-tailed Deer,Mammalia,42223
299340229,24e1bda4-4a97-4c60-ac31-e375fcac1908,182167,2025-07-20 01:10:29 +0200,https://www.inaturalist.org/observations/299340229,https://inaturalist-open-data.s3.amazonaws.com/photos/539283401/medium.jpg,,,Jackson Park - Wooded Island - Bobolink Meadow,Purple Martin,Progne subis,Purple Martin,Aves,11867
160948379,24d097cd-eabf-420d-8d96-7f85f0f8a4b7,1759087,2023-05-10 20:33:17 +0200,https://www.inaturalist.org/observations/160948379,https://inaturalist-open-data.s3.amazonaws.com/photos/278160099/medium.jpg,Breeding colony at Montrose Beach,,"Uptown, Chicago, IL, USA",Bank Swallow,Riparia riparia,Bank Swallow,Aves,11941
91918415,a3da4787-f189-4aac-9ddc-711d40595551,917650,2021-08-21 03:53:46 +0200,https://www.inaturalist.org/observations/91918415,https://inaturalist-open-data.s3.amazonaws.com/photos/152116560/medium.jpeg,,,"Chicago, IL 60640, USA",House Finch,Haemorhous mexicanus,House Finch,Aves,199840
163012468,419ffc99-3522-495a-9ddf-7a769e7c110c,1802637,2023-05-22 00:55:43 +0200,https://www.inaturalist.org/observations/163012468,https://inaturalist-open-data.s3.amazonaws.com/photos/281902739/medium.jpg,,3,"Lincoln Park, Chicago, IL, US",Ruddy Turnstone,Arenaria interpres,Ruddy Turnstone,Aves,3938
80849733,cd072898-af12-4ca5-880e-2d3b745e929d,1928743,2021-05-30 10:46:16 +0200,https://www.inaturalist.org/observations/80849733,https://inaturalist-open-data.s3.amazonaws.com/photos/132552504/medium.jpeg,,,"Uptown, Chicago, IL, USA",White-crowned Sparrow,Zonotrichia leucophrys,White-crowned Sparrow,Aves,9176
32449829,75665f74-2444-4463-81ff-26c6ee2af2a3,2129743,2019-09-10 04:50:58 +0200,https://www.inaturalist.org/observations/32449829,https://inaturalist-open-data.s3.amazonaws.com/photos/50892037/medium.jpg,,,"Cook, Illinois, United States",Perching Birds,Passeriformes,Perching Birds,Aves,7251
76390743,503f9948-e316-4ad4-929e-c89f3c397653,3093839,2021-05-02 04:25:52 +0200,https://www.inaturalist.org/observations/76390743,https://inaturalist-open-data.s3.amazonaws.com/photos/124959618/medium.jpeg,,,"3000 W Argyle St, Chicago, IL 60625, USA",Northern Flicker,Colaptes auratus,Northern Flicker,Aves,18236
5611663,1c6a277d-091d-4839-8b18-e084a23a36b0,438892,2017-04-08 18:17:59 +0200,https://www.inaturalist.org/observations/5611663,https://inaturalist-open-data.s3.amazonaws.com/photos/6935344/medium.jpeg,,2,"Cook County, US-IL, US",Canada Goose,Branta canadensis,Canada Goose,Aves,7089
11370785,2941bae6-3682-4e61-a089-d44cbd55ebff,802551,2018-04-23 21:52:41 +0200,https://www.inaturalist.org/observations/11370785,https://inaturalist-open-data.s3.amazonaws.com/photos/16203166/medium.jpg,Couple of starlings hanging out on the wires in my alley. Sunny and 49 degrees Fahrenheit. ,3,"5887 N Kenmore Ave, Chicago, IL, US",European Starling,Sturnus vulgaris,European Starling,Aves,14850
63179644,9e4bcbd7-8185-41e1-9e53-c263cf7c100d,280601,2020-10-21 19:47:22 +0200,https://www.inaturalist.org/observations/63179644,https://inaturalist-open-data.s3.amazonaws.com/photos/101354885/medium.jpeg,,,"Jackson Park, Chicago, IL, USA",Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
12664613,cf29b236-732e-49f3-82c6-9c9e671319ff,696345,2018-05-21 04:28:08 +0200,https://www.inaturalist.org/observations/12664613,https://inaturalist-open-data.s3.amazonaws.com/photos/18327320/medium.jpg,,3,"Magic Hedge Bird Sanctuary, Chicago, IL, US",Northern Cardinal,Cardinalis cardinalis,Northern Cardinal,Aves,9083
245353749,6308bc88-c8e1-4640-99a7-8e442359016a,7953187,2024-10-03 07:27:04 +0200,https://www.inaturalist.org/observations/245353749,https://inaturalist-open-data.s3.amazonaws.com/photos/437809824/medium.jpeg,,3,"Illinois, US",White-crowned Sparrow,Zonotrichia leucophrys,White-crowned Sparrow,Aves,9176
162415733,c075d866-71f9-473f-9e13-539d62de320f,1802637,2023-05-19 04:49:03 +0200,https://www.inaturalist.org/observations/162415733,https://inaturalist-open-data.s3.amazonaws.com/photos/280833170/medium.jpg,,3,"Northerly Island, Chicago, IL, US",American Herring Gull,Larus smithsonianus,American Herring Gull,Aves,1578489
160754456,42874b20-f58f-4de1-8f72-1223b3f11fba,5543721,2023-05-09 18:00:29 +0200,https://www.inaturalist.org/observations/160754456,https://inaturalist-open-data.s3.amazonaws.com/photos/277809781/medium.jpeg,,333,Chicago,Brown-headed Cowbird,Molothrus ater,Brown-headed Cowbird,Aves,10373
191586120,2d85ba52-64c4-4c86-93be-76221bb2d6fc,1928743,2023-11-20 16:50:13 +0100,https://www.inaturalist.org/observations/191586120,https://inaturalist-open-data.s3.amazonaws.com/photos/336076719/medium.jpeg,,,"Uptown, Chicago, IL, USA",Golden-crowned Kinglet,Regulus satrapa,Golden-crowned Kinglet,Aves,117100
